latitude,longitude,confidence,frp
-14.3346,130.6631,49,36.6
-14.2824,130.7356,40,29.4
-14.2276,130.7032,89,153.3
-14.2132,130.7017,90,167.3
-14.2159,130.6761,20,41.6
-14.2257,130.6982,88,144.6
-14.2112,130.6967,89,152.3
-14.1997,130.6694,86,125.7
-14.1853,130.6676,94,225.1
-14.1709,130.6659,100,422.6
-14.1738,130.6399,100,730.3
-14.1564,130.664,28,42.7
-14.1593,130.638,100,390.4
-14.1622,130.6115,54,74.4
-14.1683,130.6586,100,526.8
-14.1714,130.6324,100,406.5
-14.1539,130.6563,45,41
-14.1569,130.6303,92,206.4
-14.0247,131.5143,47,19.7
-14.1669,130.0129,27,50.5
-14.1701,129.9836,82,127.2
-12.5683,141.8951,0,21.7
-12.4852,141.978,77,21.7
-12.4424,142.1808,60,13.4
-12.4748,141.9763,86,40.9
-12.4768,141.9637,80,37.1
-13.9966,130.6034,71,51.9
-13.9677,130.6,37,28.1
-14.008,129.9536,38,41.5
-13.2185,135.6533,54,8.4
-13.1263,136.267,50,8.2
-13.1688,135.178,62,10
-13.1807,134.6297,69,13.2
-13.6296,130.8955,71,54
-13.0172,135.7132,76,19.9
-13.0186,135.7022,50,12.5
-13.6501,130.5912,36,28.3
-13.0089,135.7009,52,12.1
-12.9639,135.8918,71,15.6
-12.9653,135.8811,37,6.5
-13.4388,132.0696,54,21.9
-12.9382,135.9783,71,15.1
-12.8907,136.1834,83,27.4
-12.8921,136.173,83,28.5
-12.8813,136.182,40,6.6
-12.8827,136.1717,78,20
-13.1314,134.3008,61,14.8
-13.0916,134.4417,32,7.3
-13.0932,134.4289,68,15.9
-12.8556,136.1573,68,12.1
-12.857,136.1471,55,7.3
-13.1027,134.2698,57,11.9
-12.0092,141.8678,59,9.3
-13.0638,134.4905,76,22.8
-13.0655,134.4776,72,18.2
-13.0954,134.2417,24,8.1
-13.0846,134.2403,87,52
-13.08,134.2478,65,15.6
-13.0818,134.2345,77,28.1
-13.0366,134.4944,49,17.2
-13.0383,134.4816,64,17.5
-12.9428,135.0451,90,51.1
-13.0089,134.5426,63,13
-12.8426,135.7208,46,6.7
-13.0089,134.2922,70,20.2
-13.014,134.2525,53,15
-13.0157,134.2392,72,23.2
-12.9919,134.1676,60,17.1
-12.9936,134.1542,59,15.5
-12.9403,134.5267,53,8.8
-12.9885,134.1607,65,16.5
-13.1255,132.9135,46,13.7
-12.7457,135.7554,79,24.3
-13.1157,132.8953,35,11.7
-12.8901,134.5844,62,10.9
-12.9032,134.4827,67,15.2
-12.9437,134.1683,49,8.9
-12.6606,136.2425,66,10.5
-12.8796,134.5829,83,36.6
-12.8813,134.5703,45,8.5
-12.8822,134.4798,28,9
-12.8913,134.3232,53,10.7
-13.0643,132.921,62,18.5
-13.0663,132.9043,60,18.9
-12.8923,134.2293,55,17.7
-12.8999,134.225,16,11.3
-12.8875,134.2366,31,10.3
-12.8892,134.2234,26,10.7
-12.644,135.8332,50,7.2
-12.8036,134.6308,51,8.3
-12.8062,134.529,68,15.3
-12.8311,134.3361,78,29.5
-12.5929,135.9226,52,6.8
-12.811,134.2393,54,9.7
-12.7628,134.5358,48,14.2
-12.8444,133.8835,25,8.8
-12.7673,134.5298,45,17.2
-12.8408,133.8905,61,15.1
-12.7463,134.527,29,9.9
-12.751,134.4106,66,14.4
-12.7526,134.3978,70,17.3
-12.7388,134.1686,76,27.1
-12.775,133.8818,74,26.6
-12.7768,133.8676,61,14.7
-12.764,133.8803,90,68.8
-12.7658,133.8661,83,43.5
-12.8821,132.9191,19,17.1
-12.7724,133.7222,81,45.7
-12.7742,133.7079,54,16.1
-12.7631,133.8747,85,47.2
-12.7725,133.717,83,50.5
-12.7393,133.886,41,14.8
-12.7265,133.8984,75,26
-12.65,134.4044,69,13.9
-12.6963,134.0472,73,22.4
-12.698,134.034,79,32.6
-12.3632,136.478,66,10.7
-12.6854,134.046,61,16
-12.7028,133.9095,49,23.5
-12.8309,132.8914,38,15.3
-12.6919,133.908,76,28.2
-12.6167,134.4128,63,9.3
-12.681,133.9063,78,32.5
-12.6828,133.8923,68,19.5
-12.4791,134.9263,59,20.3
-13.0497,130.1548,65,145.6
-12.6087,133.6594,59,15.2
-15.7992,137.0737,42,14
-15.8006,137.0636,90,41.7
-15.8019,137.0535,62,26.3
-15.7884,137.0825,91,62.4
-15.7898,137.0724,61,22.4
-15.7926,137.0521,59,16.6
-15.7738,137.0494,66,24.4
-15.7644,137.048,89,37.2
-15.7658,137.0378,40,15.4
-15.7564,137.0365,86,39.2
-15.7457,137.0453,28,10.6
-15.747,137.0351,44,14.4
-15.5166,130.6377,60,63.6
-15.5195,130.6099,56,61.1
-15.5169,130.6327,64,67.1
-15.52,130.6049,47,52.1
-15.4224,130.5288,53,24.9
-13.8788,141.9627,85,34.9
-15.3831,130.7473,31,32.5
-15.3656,130.7722,93,213.2
-15.3686,130.7454,93,197.1
-15.351,130.7704,83,98.2
-15.354,130.7436,88,141.6
-13.8241,141.9782,56,18.9
-13.8139,141.9765,68,29.2
-12.2628,135.4745,14,10.8
-13.05,130.1499,0,112.2
-12.609,133.6542,46,15.1
-11.2935,131.9438,68,21.6
-11.632,130.3646,85,113.5
-11.6463,130.3664,62,69.4
-11.6388,130.3471,69,61.2
-11.6359,130.372,88,137.1
-11.6746,130.6479,78,69.2
-11.6717,130.6717,73,50.2
-11.4029,130.8144,89,116.7
-11.6795,130.6536,85,100.2
-11.7214,130.4128,42,29
-11.7352,130.6602,0,21.7
-11.751,131.0632,49,18.7
-10.7154,142.1736,60,10
-10.7132,142.1875,47,8.1
-12.416,131.164,75,63.5
-11.4843,130.2396,39,23.4
-11.2958,131.9253,77,53.3
-12.4134,131.1861,71,56.7
-12.3166,134.0678,75,26.6
-12.2189,134.8967,70,12.8
-12.2173,134.9085,66,12.6
-12.0262,136.395,84,27.6
-12.0248,136.4049,77,17
-12.2486,134.8284,59,16.9
-12.247,134.8403,72,22.8
-12.0355,136.3964,84,25.4
-12.0341,136.4063,81,21.2
-12.1593,135.565,50,11
-12.4882,133.155,70,25.1
-12.2686,134.8971,47,13.5
-12.3177,134.916,74,15
-12.2515,135.4841,56,20.4
-12.3603,134.752,80,27.5
-12.2613,135.4854,44,15.2
-11.3848,130.782,94,335.7
-11.382,130.8047,52,47.5
-11.2486,131.8745,64,70
-11.3985,130.7838,98,261.4
-11.3957,130.8066,96,212.4
-11.2611,131.8762,69,46.9
-11.4094,130.8083,69,70.2
-11.3946,130.7667,42,44.7
-11.3919,130.7899,100,405.6
-11.2628,131.8833,58,25.2
-11.4056,130.7916,93,166.6
-12.4269,131.1877,73,48.7
-12.4513,131.1001,95,191.6
-12.4485,131.1226,89,122.1
-12.4649,131.1018,70,41.9
-12.4621,131.1243,76,52.2
-12.4455,131.1065,80,68.4
-12.4591,131.1083,100,308.9
-12.4565,131.1308,74,44.1
-12.0467,134.654,90,55
-12.0451,134.6661,73,17.3
-12.2683,133.3743,47,8.3
-12.0867,134.7455,0,21.8
-12.5217,131.4909,51,41.7
-12.2666,133.3789,61,14
-12.5425,131.1687,62,31.9
-12.1324,134.5337,22,15.2
-12.1308,134.5461,96,85.9
-12.5205,131.4739,45,32.3
-12.518,131.4951,78,56.5
-12.1411,134.5475,82,31.2
-12.1515,134.549,53,19.3
-12.1499,134.5613,63,24.7
-12.2843,134.0294,75,23.2
-12.2894,134.0233,85,46.4
-12.2877,134.0367,84,43
-12.3786,133.4017,83,50.2
-33.3094,120.9507,70,17.8
-33.3207,120.941,54,15.5
-33.6381,122.8554,56,7.9
-33.6484,122.8581,60,9
-31.1385,115.8187,77,14.7
-31.2964,118.1662,60,5.1
-31.6373,116.36,53,5.1
-30.8664,121.4789,73,14.5
-30.857,116.017,61,9
-31.6691,116.4511,46,4.4
-32.4772,115.9277,81,20.3
-32.4757,115.9396,52,3.7
-30.8641,121.492,76,18
-31.0836,116.0988,59,6.9
-31.0821,116.11,50,5.1
-31.1291,115.817,78,16.5
-29.8951,115.5203,66,7.3
-29.0361,116.0672,80,19.1
-29.8965,115.509,88,34.7
-21.2041,120.0915,73,26
-21.2721,120.1719,96,109.6
-21.2747,120.1572,87,59.9
-21.2772,120.1427,89,68.1
-21.2797,120.1282,76,31.3
-21.2477,120.1822,100,149.1
-21.2503,120.1676,81,39.6
-33.0024,137.5812,18,8.1
-33.0006,137.5928,89,18.7
-15.4035,130.7643,77,10.3
-15.4349,130.5399,40,6.3
-15.3478,130.769,28,6.6
-15.3388,130.7676,15,6
-15.3298,130.7663,6,6.3
-15.2645,131.0975,11,7.4
-15.2658,131.0883,15,7.2
-15.2542,131.1054,49,9.2
-15.1447,131.3565,47,6.3
-15.1461,131.3472,58,6.9
-15.1857,130.3504,45,5.8
-15.1248,130.5231,56,6.9
-15.1261,130.5138,74,9.8
-15.1952,129.9437,27,5.1
-15.2005,129.9051,80,11.4
-15.1937,129.898,58,7.5
-15.1752,129.9639,70,8.6
-15.0587,130.6019,58,6.5
-15.0497,130.6006,80,10.5
-14.7317,130.7051,15,6.3
-14.7227,130.7037,24,6.4
-14.6798,130.6814,31,7.3
-14.6465,130.6573,44,9.6
-14.6023,130.6448,23,8.8
-14.2235,130.7233,50,6.4
-14.2145,130.7219,93,14.4
-14.2055,130.7206,100,24
-14.1966,130.7192,100,25
-14.1876,130.7178,74,8.3
-14.1812,130.698,99,17.9
-14.1825,130.6888,4,4.5
-14.1722,130.6967,46,14.5
-15.5177,130.5397,27,4.7
-14.1748,130.6782,96,14.6
-14.1626,130.6983,100,18
-14.1639,130.6891,100,40.1
-14.1536,130.697,49,6.8
-14.1549,130.6878,100,77.5
-14.1562,130.6786,51,12.5
-14.1575,130.6693,27,9.7
-14.1396,130.6666,100,18.4
-14.1409,130.6573,100,23.7
-13.5853,131.4555,35,5.7
-13.6243,131.4391,27,6.3
-13.6229,131.4483,12,5.2
-14.0004,130.6113,30,4.5
-13.9991,130.6205,22,4.4
-14.1352,130.0428,46,7.9
-14.1764,130.0068,62,10.4
-14.1319,130.656,98,17.3
-14.1306,130.6652,86,13.8
-14.1735,130.6875,100,25.6
-15.5163,130.5491,56,6.4
-15.5162,130.6162,23,4.6
-15.5149,130.6255,27,4.8
-15.6715,130.4887,79,10.5
-15.4632,130.7322,61,7.1
-15.4421,130.7512,21,5
-15.4331,130.7498,24,5.8
-16.0766,125.8563,46,12.5
-13.0181,132.9689,85,12
-12.996,134.2385,53,11.1
-13.1293,132.9086,68,7.6
-13.1198,132.907,85,12.2
-13.0655,132.9138,77,12
-13.067,132.9034,100,28.6
-13.2142,131.9163,40,6.8
-13.056,132.9121,37,5
-13.0576,132.9016,69,7.9
-13.0591,132.8913,46,5.4
-13.2065,131.9054,96,17.4
-13.1987,131.8945,38,7.2
-13.0292,132.9602,7,4.9
-13.0308,132.9499,29,5.2
-13.0339,132.9296,82,11.1
-12.9943,132.9698,90,16.1
-12.7683,133.7206,25,8.9
-12.8892,132.9262,73,8.8
-12.7601,133.7074,26,11.3
-12.8797,132.9246,26,4.5
-12.697,134.0468,41,6.6
-12.6989,134.0345,44,6.9
-12.6772,133.9083,15,8.7
-12.8337,132.9063,69,7.5
-12.8305,132.8996,60,6.2
-12.8209,132.8982,100,42.9
-12.8225,132.8879,91,14.8
-12.6558,132.8657,52,5.9
-12.4952,133.1625,47,5.4
-12.3764,133.4061,47,6.5
-12.3781,133.3949,52,7.2
-12.124,134.5534,49,10
-12.4938,131.242,44,7.5
-11.6647,130.4182,45,8.4
-11.6557,130.4168,84,11.1
-11.3912,130.8496,51,6.2
-11.4108,130.5197,33,7.8
-11.4018,130.5184,44,9.5
-15.4397,142.3407,47,35.5
-15.3945,142.1419,45,31.7
-15.4323,142.3345,23,31
-27.8537,149.18,33,8
-27.558,148.9179,56,8.9
-34.4617,150.8864,28,11.3
-12.8179,132.8963,94,37
-12.8199,132.9132,60,15.5
-13.0601,132.888,31,11.5
-13.0623,132.9053,100,60.2
-13.0645,132.9225,15,10.6
-13.21,131.9128,59,15.5
-14.1234,130.6601,100,31.6
-14.1337,130.6586,27,12.6
-14.1353,130.671,100,34.3
-14.1369,130.6835,100,84.1
-14.1386,130.6959,24,9.8
-14.1472,130.6816,100,79.6
-14.1489,130.6944,82,22.2
-14.1592,130.6927,55,32
-14.1609,130.7053,82,48.6
-14.1712,130.7035,41,31.1
-14.1832,130.7148,100,35.1
-14.1786,130.7086,64,37.4
-14.1788,130.0117,55,12
-14.6232,130.6622,87,21
-15.0905,130.6013,65,13
-14.6049,126.9329,48,5.5
-15.1222,130.5189,63,13.3
-15.1238,130.5314,47,10.5
-15.1934,129.9007,56,9.8
-15.195,129.9128,82,16.5
-15.198,129.9355,36,9
-12.813,132.9037,89,30.9
-12.825,132.9023,61,15.4
-16.0744,125.8595,80,11.6
-21.1951,120.082,100,54.9
-21.198,120.0984,100,43.9
-12.5013,141.8546,61,8.6
-11.8062,142.0604,83,75.5
-11.8212,142.1569,57,5.8
-12.5068,143.0169,55,8
-12.503,141.8655,87,35.7
-12.5127,141.8639,77,42.9
-12.5144,141.8748,29,7.4
-12.673,133.8943,34,38.6
-12.6811,133.9292,35,25.4
-15.3848,142.2636,53,10
-15.3864,142.2735,28,7.2
-15.4018,142.3114,74,12.3
-15.4049,142.2705,83,23.2
-15.428,142.2971,84,26.1
-15.4295,142.307,57,10.3
-15.4461,142.4148,22,5.8
-15.4372,142.2956,98,77.9
-15.4387,142.3055,92,45.4
-15.4602,142.3222,80,19.3
-15.648,143.1963,58,7
-15.657,143.1949,65,8
-15.5453,141.9275,21,5.4
-13.5838,142.6429,61,9.7
-15.7962,137.0686,0,20.3
-16.0773,136.644,99,271
-16.0812,136.6659,80,57.3
-16.0906,136.6414,85,81.6
-16.0723,136.6387,94,178.4
-16.0764,136.6606,82,66.5
-16.0856,136.6362,87,102.7
-16.0897,136.6581,84,75.4
-16.2972,136.9196,73,33.3
-15.7948,137.0536,55,27.1
-20.736,139.4744,50,12
-20.7372,139.4807,67,13.7
-26.0794,150.9804,53,27.9
-27.3288,148.3193,72,27.3
-27.331,148.342,80,51.5
-27.3283,148.3368,83,69
-27.569,149.0826,49,17.1
-27.5714,149.1082,80,69.6
-27.5769,149.1022,82,81.1
-26.0843,150.985,50,22.1
-31.7404,148.4954,75,40.8
-31.7427,148.5231,81,64.3
-31.7448,148.4881,62,16.1
-31.7469,148.5157,85,89.1
-31.8614,138.4254,44,3.8
-32.0658,146.6171,74,29.9
-14.1741,129.9951,66,74.2
-14.175,129.9899,66,74
-11.4064,130.5213,6,54.1
-14.6283,126.7337,61,23.9
-15.1807,129.9939,42,46.8
-15.1798,129.9861,43,52.6
-15.2069,129.8979,82,195
-15.2413,130.2436,37,39.9
-15.2071,129.8925,79,163
-16.1449,126.0086,45,19.8
-16.1935,125.9953,47,15.8
-14.6362,126.7394,63,27
-20.811,119.4296,83,22.4
-20.8124,119.4397,54,6.2
-20.8174,119.408,98,75
-20.8188,119.4181,100,157.6
-20.8202,119.4282,63,7.4
-20.8096,119.4195,79,16.3
-21.2646,120.1344,73,14.1
-21.1968,120.0955,66,10.4
-31.6333,116.3699,50,5.3
-34.3717,117.063,60,7.7
-32.8158,116.4137,72,11.9
-32.6302,116.6784,52,4.7
-34.3689,117.0695,68,10.1
-33.596,150.6234,66,19.8
-33.5411,150.6309,54,12.4
-33.5456,150.6373,41,10.2
-34.4656,150.8753,49,13.8
-29.5818,152.7913,69,11.7
-29.0268,149.5506,67,15.7
-29.4932,152.6789,80,22
-29.4916,152.692,70,15.2
-31.8107,151.5009,59,14.5
-31.7173,151.0787,73,20.9
-31.8326,148.9324,82,67.4
-31.552,151.8092,70,17.9
-31.5411,151.8077,58,11.9
-31.8243,148.9268,81,57.5
-31.7496,148.5087,86,91.8
-31.7517,148.4824,78,44.2
-31.7564,148.5024,84,75.2
-31.7427,148.501,76,40.8
-31.2765,150.3873,62,11.8
-30.9432,152.3947,70,16.5
-30.6993,150.1006,58,11.7
-30.6947,150.0929,71,20.6
-30.3865,152.055,68,13
-29.9343,152.8974,71,13.3
-29.9359,152.8844,62,8.4
-29.8054,152.5332,62,10
-29.5803,152.8041,75,17.6
-24.9342,151.0071,63,10.5
-24.9327,151.02,52,6.5
-26.5866,151.9618,71,10.1
-27.3371,148.3077,48,15.1
-27.335,148.3301,73,30.2
-26.9279,152.0765,72,14.4
-27.3634,148.3106,72,68.3
-27.3612,148.3333,58,52.6
-27.3599,148.3149,68,47.5
-27.3731,148.3164,91,121.9
-27.5844,149.0959,76,36.2
-27.349,152.448,69,10.4
-27.3589,152.4495,27,5.9
-27.4501,152.0332,41,11.3
-27.4158,152.6509,32,4.8
-27.721,152.9779,67,10.7
-27.7195,152.9897,75,16.8
-24.877,149.1926,60,21.1
-25.3613,131.8839,66,9.3
-25.3597,131.8943,75,14.8
-21.8742,119.2709,65,66.1
-21.8697,119.2662,56,51.5
-14.1022,130.6249,71,40.4
-14.3516,130.6732,43,10.1
-14.3169,130.702,37,10.8
-14.3187,130.6907,41,10.1
-14.3159,130.695,69,18.4
-14.2794,130.7351,79,25.8
-14.2696,130.7335,74,19.2
-14.2301,130.7269,48,13.7
-14.2203,130.7251,32,13.9
-14.2092,130.7293,40,20.8
-14.1912,130.7149,63,19.2
-14.1814,130.7131,75,28.4
-14.1715,130.7114,46,23.4
-14.1889,130.5995,64,9.9
-14.1525,130.6395,68,12.1
-14.1369,130.5961,31,8.1
-14.2201,129.9843,33,11.6
-14.1087,130.6483,92,53.7
-14.1138,130.6151,35,20
-14.1005,130.6359,47,30.9
-14.089,130.6454,47,16
-14.0907,130.6342,100,98.8
-14.0924,130.6234,90,51.6
-14.1869,130.0108,82,27.9
-14.1885,130.0004,98,78.9
-14.19,129.9901,83,29
-14.1821,129.9782,88,40.4
-14.1837,129.9678,50,20.3
-14.1711,129.987,64,18.8
-14.1742,129.9663,47,17.8
-14.6425,126.7499,25,7.1
-14.1632,129.9751,45,22.9
-14.1648,129.9647,81,45.8
-14.1664,129.9544,39,18.9
-14.1537,129.9735,67,36.2
-14.1553,129.9632,100,124.4
-14.1569,129.9529,46,18.3
-14.5994,126.9276,27,8.8
-14.2261,129.4624,42,10
-14.1317,129.9643,68,20.3
-14.0624,129.8095,58,16.1
-14.0529,129.8079,51,11.9
-13.9751,130.2553,57,11.6
-14.0262,129.7932,78,22.1
-13.886,129.758,28,7.5
-13.2268,133.8348,69,29.7
-13.6162,131.4436,34,9.8
-13.875,129.7667,100,142.5
-13.8766,129.7565,100,610.1
-13.8781,129.7463,30,9.8
-13.2143,133.8326,90,107.5
-13.2175,133.8134,89,102.4
-13.8656,129.7651,83,29.2
-13.8672,129.7549,93,54.2
-13.2018,133.8301,100,320.1
-13.205,133.8112,100,459.9
-13.4903,132.0931,78,28.7
-13.7827,130.2446,51,9.6
-13.4771,132.1053,25,12.7
-13.7713,130.2538,74,13.2
-13.8468,129.7621,74,18.1
-13.8483,129.7519,17,7.9
-13.4489,132.0717,67,16.5
-13.4461,132.08,73,19.5
-13.4352,132.0781,41,12.1
-13.066,134.2495,54,18.3
-13.0695,134.2289,45,15.2
-13.6302,130.5742,64,18
-13.001,134.2376,56,22.8
-13.3719,132.0528,49,25.3
-13.3677,132.0596,48,24.9
-13.359,132.0437,22,11.2
-12.9071,134.4758,64,19.6
-13.6007,129.9745,66,14.9
-13.5983,129.9684,62,16.5
-13.2213,131.9149,68,20.4
-13.2083,131.9266,35,13.1
-13.2105,131.913,80,30.7
-13.1949,131.9175,34,11.8
-13.1971,131.9038,78,26.1
-13.1862,131.9019,77,24.5
-12.7427,134.5231,69,26.6
-12.8511,133.8813,64,28.2
-12.8384,133.8792,67,32.7
-12.6642,134.3701,72,37.5
-12.7077,134.0357,65,25.9
-12.6772,133.906,30,28.9
-12.6741,133.9184,44,25.8
-12.6876,133.2103,70,32.1
-13.0788,130.2243,70,14
-12.9683,130.8099,71,12.1
-12.9701,130.7982,63,9.8
-12.9582,130.8083,80,23.8
-12.96,130.7965,74,19.7
-12.9655,130.7613,51,14.3
-12.9573,130.7479,32,12.2
-13.0483,130.1638,72,16.4
-12.9472,130.7463,35,11.8
-12.6891,131.2786,81,32.8
-12.6911,131.2659,56,15
-12.5116,131.2366,72,25.8
-12.5011,131.2348,67,23
-12.4907,131.2331,82,32
-12.5773,130.6248,47,13.1
-12.4843,131.2394,64,19.3
-12.4863,131.2267,49,19.4
-12.5152,131.0385,59,8
-12.4758,131.225,77,23.6
-12.5693,130.6178,82,29.8
-12.4603,131.1187,89,52.3
-12.4623,131.1063,84,32.5
-12.4171,131.189,56,16.8
-15.6891,130.4933,46,8.7
-15.6907,130.483,64,12.2
-15.6509,130.4869,71,16.5
-15.5267,130.6237,74,26.4
-15.5284,130.613,78,29.8
-16.1928,125.9974,84,31.1
-16.1941,125.987,75,18.6
-15.5252,130.6179,97,72.6
-15.5269,130.6071,81,34.5
-16.1897,125.9914,33,7.1
-15.5189,130.5948,43,13.3
-15.5205,130.5841,66,19.4
-15.5221,130.5734,30,12.8
-15.5254,130.552,60,22.5
-15.527,130.5412,62,17.4
-15.5287,130.5306,76,19.3
-15.4778,130.7328,85,31.4
-15.5031,130.5046,24,6.1
-15.5048,130.4939,47,7.3
-15.5146,130.4304,77,20.3
-15.521,130.3882,93,51.9
-15.5226,130.3777,85,31.3
-15.4985,130.4712,83,24.8
-15.5001,130.4606,87,33.6
-15.5115,130.3867,40,14
-15.5131,130.3762,95,62
-15.4436,130.7608,57,20.6
-15.4905,130.459,77,17.2
-15.4922,130.4484,21,6.8
-15.502,130.3851,26,10.5
-15.5036,130.3746,67,16.5
-15.4339,130.7592,76,28.1
-16.074,126.021,19,7.4
-15.3782,130.7768,50,14.3
-16.0659,126.0094,52,10
-15.2744,131.3093,79,25.3
-15.2785,131.1538,43,11.9
-15.3294,130.7688,63,16.6
-15.266,131.1042,90,47.1
-15.2655,131.1104,81,25.9
-15.2673,131.0988,35,16.8
-15.2556,131.1086,30,9.5
-15.1989,131.3396,33,12.2
-15.2012,131.1946,81,27.9
-15.1781,131.2751,32,13
-15.18,131.2633,57,16.9
-15.1485,131.3309,79,38.9
-15.1504,131.319,51,29.8
-15.1637,131.2363,41,27
-15.2477,130.2373,59,15.3
-15.2493,130.2269,52,12.3
-15.2334,130.267,52,15.5
-15.243,130.2047,85,29
-15.2446,130.1944,70,11.8
-15.2125,130.3384,42,9.3
-15.2142,130.3279,73,15.9
-15.2158,130.3174,75,18.2
-15.0645,131.0874,40,7.3
-15.1541,130.4427,43,15.8
-15.1296,130.5377,59,12.4
-15.1313,130.5268,87,37
-15.1329,130.516,78,21.7
-15.1346,130.5053,76,19.4
-15.151,130.3986,71,13.7
-15.1526,130.3879,65,10.1
-14.9183,131.8125,58,14.9
-14.9204,131.7997,100,161.2
-15.1133,130.5792,18,10.8
-15.1149,130.5684,44,13
-15.1299,130.4715,41,10.6
-15.2095,129.8895,94,58.8
-15.211,129.8795,100,117.6
-15.1846,129.9893,66,22.4
-15.2017,129.8779,72,16.2
-15.1769,129.9773,54,13.5
-15.1784,129.9673,65,17.1
-15.1908,129.8865,36,7.3
-14.2851,135.0135,46,27.1
-14.7662,130.6989,25,10.8
-14.7352,130.7051,24,18.7
-14.6751,130.6882,37,11.3
-14.6555,130.685,89,43.8
-14.6573,130.6739,81,30.1
-14.6458,130.6834,53,23.8
-14.6475,130.6724,73,25.2
-14.6198,130.6566,31,21.6
-14.6003,130.6535,89,41.5
-14.602,130.6426,86,31.7
-14.6,130.6478,89,44
-11.3912,130.7543,54,16.6
-12.3465,131.1834,83,30.6
-12.3565,131.1204,32,9.4
-12.3276,131.1673,76,33.1
-12.3297,131.1546,73,27.6
-12.3377,131.1045,62,15.2
-12.3396,131.092,76,29.4
-12.3293,131.0902,84,35.8
-12.3313,131.0778,64,25.1
-12.3242,131.0839,80,24.2
-12.3054,131.0679,58,10.1
-12.2624,131.138,59,21.8
-12.252,131.1362,49,23
-12.254,131.1236,53,23.7
-12.2023,131.1343,88,50.3
-12.2042,131.1216,80,27.9
-11.6275,132.7934,92,162.7
-11.8374,130.908,66,8.7
-11.8271,130.9061,66,8.9
-11.7268,130.4361,67,21.2
-11.7286,130.4245,74,22.4
-11.7185,130.4228,68,11.5
-11.7067,130.4328,68,50.7
-11.7681,130.0379,46,15
-11.6966,130.4312,26,23.6
-11.6866,130.4296,32,14.5
-11.6787,130.4226,95,70.8
-11.6687,130.4208,92,58.7
-11.3527,132.368,77,41.4
-11.6586,130.4192,68,27.5
-11.6486,130.4176,92,58.4
-11.6504,130.4061,100,109.4
-11.6403,130.4045,100,136.1
-11.6421,130.3929,84,30.3
-11.6256,130.3667,60,16.5
-11.4327,130.8678,48,20.3
-11.5269,130.2733,59,26.9
-11.5283,130.2681,45,15.9
-11.5084,130.2648,82,41.3
-11.4068,130.8581,75,42.8
-11.4949,130.286,60,11.7
-11.4061,130.7943,55,29.3
-11.2213,131.894,0,18.2
-11.3977,130.7804,56,26.9
-11.4167,130.6587,52,16.4
-11.3931,130.7422,75,22.9
-11.3751,130.7894,17,23.1
-11.377,130.7771,26,23.2
-11.4187,130.5121,61,13.4
-11.39,130.5006,95,75.6
-11.3918,130.4888,93,61.5
-11.3798,130.499,89,44.4
-11.3816,130.4871,70,30.5
-11.3679,130.5093,73,16.8
-11.3948,130.3338,64,11.8
-11.1807,130.3942,54,11.2
-12.4087,131.1746,91,58.7
-12.4107,131.162,90,53.8
-12.3983,131.1729,93,69.6
-12.4003,131.1603,100,137.3
-12.4007,131.1794,56,14.3
-12.4027,131.1668,99,114
-12.4046,131.1542,83,34.3
-12.3922,131.165,68,25.4
-12.4744,130.6313,100,181.7
-12.4762,130.6196,70,25.2
-12.3445,131.1961,75,29
-37.1158,149.8688,40,8.8
-31.5609,148.8602,71,12.2
-31.5624,148.8497,87,16.5
-28.9749,153.1521,62,17.3
-31.5714,148.8515,93,18.8
-31.5699,148.862,47,8.8
-24.4976,148.4046,94,19.2
-24.496,148.4148,74,12.4
-15.4134,142.238,52,7.2
-15.4643,142.2336,100,25
-15.4628,142.2449,37,5
-15.4771,142.2123,85,15.1
-15.4657,142.2222,82,13.2
-15.4639,142.2337,68,8.5
-15.4611,142.2141,81,11.2
-13.3576,132.0507,26,28.4
-14.2035,130.7414,35,40.1
-15.2631,131.1344,23,32.2
-14.2048,130.7336,43,43.8
-15.4625,142.2239,100,31.9
-20.7333,139.4806,54,7.5
-24.5015,148.3954,54,12.8
-24.5059,148.4175,75,41.1
-24.6985,148.7245,40,9.4
-24.4929,148.4204,85,82.1
-27.51,149.0884,56,13.7
-28.9782,153.1486,48,4.9
-27.5066,149.0707,58,15.3
-27.2318,150.7101,46,8.6
-31.7091,151.0831,70,11.1
-31.8192,148.9309,52,11.4
-31.822,148.946,69,18.5
-34.4593,150.8806,55,12.4
-34.4652,150.8854,48,9.2
-11.6311,132.7925,72,14.9
-11.5836,132.6644,58,12.2
-11.3464,132.3801,52,6.1
-11.3449,132.3704,78,18.9
-11.6388,132.7816,58,10
-11.2491,131.8771,48,9.7
-11.4057,130.8645,66,13.7
-11.403,130.7825,88,44.4
-11.4049,130.7942,85,36
-12.0682,134.7534,69,19.7
-15.1533,130.4097,40,7.3
-12.251,134.5529,68,11
-11.6852,130.6225,56,12.4
-11.687,130.6342,68,17.5
-11.6953,130.6208,97,90.4
-11.6971,130.6326,89,48.8
-11.6989,130.6443,57,23.4
-11.6953,130.6268,93,62
-11.6972,130.6385,57,23.6
-11.7054,130.6251,77,45.9
-11.7277,130.4389,66,19.1
-12.4992,133.174,78,17.3
-12.2115,131.1078,92,59.4
-12.2132,131.1187,57,15.6
-12.7364,134.5364,75,11.3
-12.7455,134.5351,47,6.3
-12.2488,131.1397,55,13.9
